# Energy shift = 0.78
# Y-offset = 0.0035+-0.0018, AE = 8.4365+-0.0053, Scale Factor = 151.6948+-2.6049, Alpha = 2.9021+-0.0199
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1
10.830000	4114.000000	666.294559	4803.603321	4803.603321
10.840000	4131.000000	660.586558	4861.938033	4861.938033
10.850000	4194.000000	663.501560	4920.735703	4920.735703
10.860000	4234.000000	672.903975	4979.998068	4979.998068
10.870000	4281.000000	647.588048	5039.726864	5039.726864
10.880000	4312.000000	684.021725	5099.923829	5099.923829
10.890000	4358.000000	679.185895	5160.590697	5160.590697
10.900000	4403.000000	689.504083	5221.729203	5221.729203
10.910000	4443.000000	728.094856	5283.341081	5283.341081
10.920000	4485.000000	714.479027	5345.428063	5345.428063
10.930000	4524.000000	714.223550	5407.991884	5407.991884
10.940000	4557.000000	706.004448	5471.034274	5471.034274
10.950000	4632.000000	735.394370	5534.556965	5534.556965
10.960000	4657.000000	740.365991	5598.561687	5598.561687
10.970000	4689.000000	736.365914	5663.050170	5663.050170
10.980000	4767.000000	754.531351	5728.024144	5728.024144
10.990000	4796.000000	758.975362	5793.485337	5793.485337
11.000000	4841.000000	779.338001	5859.435476	5859.435476
11.010000	4863.000000	772.127632	5925.876289	5925.876289
11.020000	4921.000000	791.638478	5992.809503	5992.809503
11.030000	4976.000000	808.444309	6060.236843	6060.236843
11.040000	5004.000000	797.425181	6128.160035	6128.160035
11.050000	5072.000000	848.510837	6196.580802	6196.580802
11.060000	5150.000000	825.265533	6265.500870	6265.500870
11.070000	5192.000000	809.028232	6334.921961	6334.921961
11.080000	5221.000000	835.415849	6404.845798	6404.845798
11.090000	5252.000000	849.995200	6475.274103	6475.274103
11.100000	5312.000000	833.814728	6546.208597	6546.208597
11.110000	5366.000000	861.362177	6617.651001	6617.651001
11.120000	5411.000000	881.327204	6689.603035	6689.603035
11.130000	5446.000000	879.953431	6762.066418	6762.066418
11.140000	5516.000000	898.501241	6835.042870	6835.042870
11.150000	5569.000000	912.499929	6908.534109	6908.534109
11.160000	5595.000000	884.548540	6982.541851	6982.541851
11.170000	5655.000000	917.107954	7057.067814	7057.067814
11.180000	5710.000000	928.055903	7132.113715	7132.113715
11.190000	5765.000000	931.499114	7207.681269	7207.681269
11.200000	5801.000000	958.470719	7283.772191	7283.772191
11.210000	5834.000000	949.784165	7360.388195	7360.388195
11.220000	5894.000000	942.040381	7437.530996	7437.530996
11.230000	5942.000000	934.119693	7515.202307	7515.202307
11.240000	5997.000000	964.774813	7593.403841	7593.403841
11.250000	6042.000000	969.727384	7672.137309	7672.137309
11.260000	6121.000000	987.475995	7751.404423	7751.404423
11.270000	6161.000000	1006.248617	7831.206894	7831.206894
11.280000	6236.000000	1009.630744	7911.546432	7911.546432
11.290000	6249.000000	1033.130795	7992.424747	7992.424747
11.300000	6325.000000	1016.227356	8073.843548	8073.843548
11.310000	6375.000000	1030.293842	8155.804544	8155.804544
11.320000	6417.000000	1049.911520	8238.309442	8238.309442
11.330000	6489.000000	1066.428788	8321.359950	8321.359950
11.340000	6536.000000	1036.920441	8404.957775	8404.957775
11.350000	6577.000000	1051.010580	8489.104622	8489.104622
11.360000	6639.000000	1079.119993	8573.802198	8573.802198
11.370000	6675.000000	1078.315557	8659.052207	8659.052207
11.380000	6738.000000	1104.392593	8744.856355	8744.856355
