# Energy shift = 0.7
# a_1: -0.339 +- 0.033, a_0: 0.0 +- 1.4, domain: [10.7eV ,12.6eV]
# Y-offset = 0.0+-0.0079, AE = 13.1227+-0.5082, Scale Factor = 0.2487+-0.2932, Alpha = 2.1725+-1.1383
# Y-offset = 0.01+-0.0473, AE = 15.6066+-0.0137, Scale Factor = 21.1696+-0.4291, Alpha = 1.2718+-0.0288
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)	Fit 3(incl. prev.)
13.480000	0.320000	0.733212	0.253435	0.172031	0.243435	0.253435
13.490000	0.880000	2.196725	0.257956	0.172410	0.247956	0.257956
13.500000	0.080000	0.391918	0.262609	0.172789	0.252609	0.262609
13.510000	0.240000	0.861626	0.267396	0.173169	0.257396	0.267396
13.520000	0.640000	1.352923	0.272318	0.173548	0.262318	0.272318
13.530000	0.320000	0.926067	0.277374	0.173927	0.267374	0.277374
13.540000	0.240000	0.861626	0.282566	0.174307	0.272566	0.282566
13.550000	0.080000	0.391918	0.287894	0.174686	0.277894	0.287894
13.560000	0.240000	0.861626	0.293359	0.175065	0.283359	0.293359
13.570000	0.400000	0.979796	0.298961	0.175444	0.288961	0.298961
13.580000	0.320000	0.926067	0.304701	0.175824	0.294701	0.304701
13.590000	0.640000	1.466424	0.310579	0.176203	0.300579	0.310579
13.600000	0.880000	2.122640	0.316596	0.176582	0.306596	0.316596
13.610000	0.560000	1.202664	0.322753	0.176962	0.312753	0.322753
13.620000	0.480000	1.170299	0.329050	0.177341	0.319050	0.329050
13.630000	0.640000	1.352923	0.335487	0.177720	0.325487	0.335487
13.640000	0.240000	0.861626	0.342065	0.178100	0.332065	0.342065
13.650000	0.320000	0.733212	0.348784	0.178479	0.338784	0.348784
13.660000	0.240000	0.861626	0.355646	0.178858	0.345646	0.355646
13.670000	0.880000	1.394848	0.362649	0.179238	0.352649	0.362649
13.680000	0.400000	1.600000	0.369796	0.179617	0.359796	0.369796
13.690000	0.480000	1.170299	0.377086	0.179996	0.367086	0.377086
13.700000	0.800000	1.385641	0.384519	0.180375	0.374519	0.384519
13.710000	0.560000	1.202664	0.392097	0.180755	0.382097	0.392097
13.720000	0.320000	0.926067	0.399820	0.181134	0.389820	0.399820
13.730000	0.400000	1.131371	0.407687	0.181513	0.397687	0.407687
13.740000	0.160000	0.542586	0.415700	0.181893	0.405700	0.415700
13.750000	0.720000	1.587955	0.423859	0.182272	0.413859	0.423859
13.760000	0.320000	0.733212	0.432164	0.182651	0.422164	0.432164
13.770000	0.320000	1.223765	0.440616	0.183031	0.430616	0.440616
13.780000	0.960000	1.399428	0.449215	0.183410	0.439215	0.449215
13.790000	0.800000	1.385641	0.457962	0.183789	0.447962	0.457962
13.800000	0.640000	1.228983	0.466856	0.184169	0.456856	0.466856
13.810000	1.120000	2.122640	0.475899	0.184548	0.465899	0.475899
13.820000	0.400000	0.979796	0.485091	0.184927	0.475091	0.485091
13.830000	0.960000	1.799556	0.494431	0.185306	0.484431	0.494431
13.840000	0.960000	1.611955	0.503921	0.185686	0.493921	0.503921
13.850000	0.560000	1.061320	0.513561	0.186065	0.503561	0.513561
13.860000	0.720000	1.483779	0.523351	0.186444	0.513351	0.523351
13.870000	0.320000	0.926067	0.533291	0.186824	0.523291	0.533291
13.880000	1.440000	2.367784	0.543382	0.187203	0.533382	0.543382
13.890000	0.640000	1.091055	0.553625	0.187582	0.543625	0.553625
13.900000	0.560000	1.329060	0.564019	0.187962	0.554019	0.564019
13.910000	0.480000	1.024500	0.574565	0.188341	0.564565	0.574565
13.920000	0.880000	1.704582	0.585263	0.188720	0.575263	0.585263
13.930000	0.400000	0.979796	0.596113	0.189099	0.586113	0.596113
13.940000	0.400000	1.131371	0.607117	0.189479	0.597117	0.607117
13.950000	0.480000	0.854166	0.618274	0.189858	0.608274	0.618274
13.960000	0.560000	1.061320	0.629584	0.190237	0.619584	0.629584
13.970000	0.800000	1.385641	0.641049	0.190617	0.631049	0.641049
13.980000	0.800000	1.385641	0.652667	0.190996	0.642667	0.652667
13.990000	0.800000	1.264911	0.664440	0.191375	0.654440	0.664440
14.000000	0.400000	0.979796	0.676368	0.191755	0.666368	0.676368
14.010000	0.800000	1.496663	0.688451	0.192134	0.678451	0.688451
14.020000	1.200000	2.116601	0.700689	0.192513	0.690689	0.700689
14.030000	0.880000	1.704582	0.713083	0.192893	0.703083	0.713083
14.040000	1.200000	1.959592	0.725634	0.193272	0.715634	0.725634
14.050000	0.560000	1.202664	0.738340	0.193651	0.728340	0.738340
14.060000	0.240000	0.861626	0.751203	0.194030	0.741203	0.751203
14.070000	0.880000	1.394848	0.764223	0.194410	0.754223	0.764223
14.080000	0.640000	1.228983	0.777401	0.194789	0.767401	0.777401
14.090000	0.560000	1.202664	0.790735	0.195168	0.780735	0.790735
14.100000	1.200000	2.529822	0.804228	0.195548	0.794228	0.804228
14.110000	1.440000	2.080000	0.817879	0.195927	0.807879	0.817879
14.120000	1.040000	1.611955	0.831688	0.196306	0.821688	0.831688
14.130000	1.360000	2.313093	0.845655	0.196686	0.835655	0.845655
14.140000	0.480000	0.854166	0.859782	0.197065	0.849782	0.859782
14.150000	1.600000	1.876166	0.874067	0.197444	0.864067	0.874067
14.160000	0.560000	1.202664	0.888513	0.197824	0.878513	0.888513
14.170000	0.640000	1.352923	0.903117	0.198203	0.893117	0.903117
14.180000	0.560000	1.061320	0.917882	0.198582	0.907882	0.917882
14.190000	0.960000	2.049000	0.932807	0.198961	0.922807	0.932807
14.200000	0.880000	1.394848	0.947893	0.199341	0.937893	0.947893
14.210000	1.280000	1.865905	0.963139	0.199720	0.953139	0.963139
14.220000	0.720000	1.587955	0.978547	0.200099	0.968547	0.978547
14.230000	2.000000	3.149603	0.994115	0.200479	0.984115	0.994115
14.240000	1.200000	2.332381	1.009846	0.200858	0.999846	1.009846
14.250000	1.120000	1.882976	1.025737	0.201237	1.015737	1.025737
14.260000	1.680000	2.014349	1.041791	0.201617	1.031791	1.041791
14.270000	1.120000	1.795996	1.058008	0.201996	1.048008	1.058008
14.280000	0.640000	1.466424	1.074387	0.202375	1.064387	1.074387
14.290000	1.040000	1.799556	1.090928	0.202754	1.080928	1.090928
14.300000	0.640000	1.228983	1.107633	0.203134	1.097633	1.107633
